datetime,demand_kwh,temperature,hour,day_of_week,month,day_of_year,is_weekend,is_peak,hour_sin,hour_cos,month_sin,month_cos,dow_sin,dow_cos,lag_1h,lag_24h,lag_168h,rolling_mean_24h
2023-12-13 19:00:00,207.43219589552984,11.2880609474026,19,2,12,347,0,1,-0.9659258262890684,0.2588190451025203,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,186.6344075776973,194.56312789060564,234.26312079280075,226.42799186047546
2023-12-13 20:00:00,220.49603669543433,3.409861052035841,20,2,12,347,0,1,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,207.43219589552984,203.14083786227897,219.4016368868257,227.15112514519024
2023-12-13 21:00:00,196.85085275098615,11.395575044740216,21,2,12,347,0,1,-0.7071067811865477,0.7071067811865474,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,220.49603669543433,242.9188290694157,253.14074638390207,225.23162613192235
2023-12-13 22:00:00,221.1220871936473,2.2805453757495044,22,2,12,347,0,0,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,196.85085275098615,230.704924194659,202.450829909023,224.83234125688023
2023-12-13 23:00:00,195.05652878216273,1.8638662959514887,23,2,12,347,0,0,-0.25881904510252157,0.9659258262890681,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,221.1220871936473,193.59928568619154,230.20336737458462,224.89305971921237
2023-12-14 00:00:00,206.12900184296842,3.341289509119412,0,3,12,348,0,0,0.0,1.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,195.05652878216273,162.3648931215542,211.63123388918808,226.71656424927127
2023-12-14 01:00:00,162.82255617876496,2.434128290173803,1,3,12,348,0,0,0.25881904510252074,0.9659258262890683,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,206.12900184296842,177.2997912043136,172.79305150757432,226.11334612320675
2023-12-14 02:00:00,168.49318461202802,1.9827546489907282,2,3,12,348,0,0,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,162.82255617876496,219.8713532765063,172.68605285583328,223.97258909552014
2023-12-14 03:00:00,161.730972060293,8.775726802539394,3,3,12,348,0,0,0.7071067811865476,0.7071067811865476,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,168.49318461202802,152.70593314316892,197.1429048716107,224.34863238373364
2023-12-14 04:00:00,195.45263994200886,3.8094145365726457,4,3,12,348,0,0,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,161.730972060293,201.8438310720916,241.65722172238264,224.08233275331352
2023-12-14 05:00:00,184.30341333712548,6.6211450889606525,5,3,12,348,0,0,0.9659258262890683,0.25881904510252074,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,195.45263994200886,200.5917247075775,174.03455772776772,223.40365311287803
2023-12-14 06:00:00,201.94953515092072,8.215638893178285,6,3,12,348,0,1,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,184.30341333712548,258.5571969182945,185.6630086324424,221.04500053923746
2023-12-14 07:00:00,209.0014533837488,4.999665245065297,7,3,12,348,0,1,0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,201.94953515092072,209.95425293848578,222.73209147372745,221.0053005577901
2023-12-14 08:00:00,289.90287324792223,-1.792620362749564,8,3,12,348,0,1,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,209.0014533837488,261.7057900905484,272.8599196679105,222.18017902268068
2023-12-14 09:00:00,303.7879329100549,-3.705593178028564,9,3,12,348,0,1,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,289.90287324792223,284.9929513589626,278.3159031235711,222.9633032539762
2023-12-14 10:00:00,265.38115316552285,3.8026394408281563,10,3,12,348,0,0,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,303.7879329100549,245.69970518127485,287.3007788587932,223.7833635866532
2023-12-14 11:00:00,269.7234246104947,2.2024547426669576,11,3,12,348,0,0,0.258819045102521,-0.9659258262890682,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,265.38115316552285,253.2470642436102,241.2951273176218,224.46987860194005
2023-12-14 12:00:00,259.0035834187488,3.4956934113922387,12,3,12,348,0,0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,269.7234246104947,268.381358557485,238.78023154691908,224.07913797115938
2023-12-14 13:00:00,245.3459379147296,2.9784660705486994,13,3,12,348,0,0,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,259.0035834187488,232.30296536742966,279.8455384692951,224.6225951606302
2023-12-14 14:00:00,181.46920772431187,15.976604567624467,14,3,12,348,0,0,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,245.3459379147296,252.70524269907173,243.10550018011276,221.65442703668188
2023-12-14 15:00:00,282.68800955167666,-3.59239501141506,15,3,12,348,0,0,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,181.46920772431187,246.0463348573191,189.1295058298186,223.18116348228008
2023-12-14 16:00:00,285.6919842439454,-6.890995082313994,16,3,12,348,0,0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,282.68800955167666,285.3906051147127,186.67285361736742,223.19372094599814
2023-12-14 17:00:00,202.86153127535866,4.720620434389678,17,3,12,348,0,1,-0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,285.6919842439454,256.18033051323204,215.98777062022504,220.97210431108672
2023-12-14 18:00:00,232.2150189397605,1.176623493850654,18,3,12,348,0,1,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,202.86153127535866,186.6344075776973,204.14320208795132,222.8712964511727
2023-12-14 19:00:00,218.2292173819367,4.639075615441387,19,3,12,348,0,1,-0.9659258262890684,0.2588190451025203,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,232.2150189397605,207.43219589552984,232.24625803149743,223.32117234643965
2023-12-14 20:00:00,224.76775556349995,5.978151378211636,20,3,12,348,0,1,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,218.2292173819367,220.49603669543433,308.38347928183646,223.4991606326091
2023-12-14 21:00:00,171.347317211555,9.479259742686118,21,3,12,348,0,1,-0.7071067811865477,0.7071067811865474,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,224.76775556349995,196.85085275098615,216.81776451409993,222.43651331846607
2023-12-14 22:00:00,250.2861362072777,-4.477392835128062,22,3,12,348,0,0,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,171.347317211555,221.1220871936473,210.51687665446204,223.65168202736734
2023-12-14 23:00:00,203.58963560420355,0.2751467775058156,23,3,12,348,0,0,-0.25881904510252157,0.9659258262890681,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,250.2861362072777,195.05652878216273,205.90097601457188,224.00722814495236
2023-12-15 00:00:00,182.57363061328465,5.183899473353779,0,4,12,349,0,0,0.0,1.0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,203.58963560420355,206.12900184296842,206.26646731783933,223.02575434371556
2023-12-15 01:00:00,163.17924363188538,6.892411157386093,1,4,12,349,0,0,0.25881904510252074,0.9659258262890683,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,182.57363061328465,162.82255617876496,224.17962432653013,223.04061632092893
2023-12-15 02:00:00,148.83975362294208,14.007340930391887,2,4,12,349,0,0,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,163.17924363188538,168.49318461202802,158.50981481218474,222.22172336305036
2023-12-15 03:00:00,154.98907054005218,7.818613034519295,3,4,12,349,0,0,0.7071067811865476,0.7071067811865476,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,148.83975362294208,161.730972060293,166.39588157595642,221.940810799707
2023-12-15 04:00:00,187.73259015115005,2.756150199518574,4,4,12,349,0,0,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,154.98907054005218,195.45263994200886,171.96370028348966,221.61914205842118
2023-12-15 05:00:00,236.83650663170954,-1.4120855857633483,5,4,12,349,0,0,0.9659258262890683,0.25881904510252074,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,187.73259015115005,184.30341333712548,185.9583501516239,223.80802094569552
2023-12-15 06:00:00,244.7975909709884,0.21864391535486316,6,4,12,349,0,1,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,236.83650663170954,201.94953515092072,225.06117750426878,225.59335660486502
2023-12-15 07:00:00,264.23974259837286,0.07657906416442684,7,4,12,349,0,1,0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,244.7975909709884,209.0014533837488,253.3844305930258,227.89495198880766
2023-12-15 08:00:00,240.3142837015234,6.316261321518763,8,4,12,349,0,1,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,264.23974259837286,289.90287324792223,260.06783249657326,225.82876075770773
2023-12-15 09:00:00,255.21449871728592,4.3250804068791115,9,4,12,349,0,1,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,240.3142837015234,303.7879329100549,283.5694818541425,223.80486766634235
2023-12-15 10:00:00,301.3476018836558,-3.578154675260935,10,4,12,349,0,0,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,255.21449871728592,265.38115316552285,276.22879578995924,225.30346969626456
2023-12-15 11:00:00,281.03054946020455,0.8605858334977947,11,4,12,349,0,0,0.258819045102521,-0.9659258262890682,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,301.3476018836558,269.7234246104947,246.62109812213035,225.77459989833582
2023-12-15 12:00:00,212.4371313975831,7.427830946207063,12,4,12,349,0,0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,281.03054946020455,259.0035834187488,260.3475492391417,223.83433106412053
2023-12-15 13:00:00,240.27095246161625,4.7984049538202544,13,4,12,349,0,0,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,212.4371313975831,245.3459379147296,216.95701774956896,223.62287333690753
2023-12-15 14:00:00,223.67913775446024,5.883316259013812,14,4,12,349,0,0,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,240.27095246161625,181.46920772431187,181.876113031026,225.38162042149702
2023-12-15 15:00:00,218.40528698860925,4.954701729236275,15,4,12,349,0,0,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,223.67913775446024,282.68800955167666,234.4065733607381,222.7031736480359
2023-12-15 16:00:00,187.5304408439314,11.172246851994256,16,4,12,349,0,0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,218.40528698860925,285.6919842439454,304.53374797629516,218.61310933970196
2023-12-15 17:00:00,192.34591814172938,4.22030849807181,17,4,12,349,0,1,-0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,187.5304408439314,202.86153127535866,198.22176529740466,218.17495879246744
2023-12-15 18:00:00,231.3956545593505,1.1099791895964695,18,4,12,349,0,1,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,192.34591814172938,232.2150189397605,223.22992464507016,218.14081860995032
2023-12-15 19:00:00,269.1673090296242,-1.5386820267178436,19,4,12,349,0,1,-0.9659258262890684,0.2588190451025203,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,231.3956545593505,218.2292173819367,244.46192450038657,220.26323909527062
2023-12-15 20:00:00,222.35290181971618,4.288140469998519,20,4,12,349,0,1,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,269.1673090296242,224.76775556349995,235.50174656601047,220.16262018927964
2023-12-15 21:00:00,282.8751157906206,-9.163426894925461,21,4,12,349,0,1,-0.7071067811865477,0.7071067811865474,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,222.35290181971618,171.347317211555,229.1096335741374,224.8096117967407
2023-12-15 22:00:00,222.25965020746168,2.1186481697864,22,4,12,349,0,0,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,282.8751157906206,250.2861362072777,199.402432649295,223.6418415467484
2023-12-15 23:00:00,215.85956763922877,2.0108938793432394,23,4,12,349,0,0,-0.25881904510252157,0.9659258262890681,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,222.25965020746168,203.58963560420355,257.1916888047753,224.15308871487446
2023-12-16 00:00:00,176.7280788003911,-3.79736019847111,0,5,12,350,1,0,0.0,1.0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,215.85956763922877,182.57363061328465,156.5697072002835,223.90952405600387
2023-12-16 01:00:00,147.96817455921288,-1.616335123664685,1,5,12,350,1,0,0.25881904510252074,0.9659258262890683,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,176.7280788003911,163.17924363188538,124.66088782858694,223.27572951130915
2023-12-16 02:00:00,106.73459259407329,7.0732817203565,2,5,12,350,1,0,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,147.96817455921288,148.83975362294208,98.2348503314613,221.52134780177298
2023-12-16 03:00:00,135.81361587820754,4.178552814990107,3,5,12,350,1,0,0.7071067811865476,0.7071067811865476,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,106.73459259407329,154.98907054005218,107.61947735417095,220.7223705241961
2023-12-16 04:00:00,141.22539658901962,3.533935738151932,4,5,12,350,1,0,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,135.81361587820754,187.73259015115005,157.3600092380072,218.78457079244072
2023-12-16 05:00:00,164.00784747025804,4.556731739275408,5,5,12,350,1,0,0.9659258262890683,0.25881904510252074,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,141.22539658901962,236.83650663170954,163.49300338948376,215.7500433273802
2023-12-16 06:00:00,157.14471173082418,3.488132009359912,6,5,12,350,1,1,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,164.00784747025804,244.7975909709884,166.31488419268007,212.0978400257067
2023-12-16 07:00:00,169.48300736970236,9.239306883906867,7,5,12,350,1,1,0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,157.14471173082418,264.23974259837286,183.45275172883535,208.1496427245121
2023-12-16 08:00:00,187.35614714693605,3.642139978133538,8,5,12,350,1,1,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,169.48300736970236,240.3142837015234,176.3419366273852,205.9430537014043
2023-12-16 09:00:00,247.23229776153426,-4.266071499478458,9,5,12,350,1,1,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,187.35614714693605,255.21449871728592,258.3747005620804,205.61046199491466
2023-12-16 10:00:00,181.77911084274382,11.175643893987345,10,5,12,350,1,0,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,247.23229776153426,301.3476018836558,211.01257772470302,200.62844153487663
2023-12-16 11:00:00,190.6396011994706,4.876695406259524,11,5,12,350,1,0,0.258819045102521,-0.9659258262890682,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,181.77911084274382,281.03054946020455,240.61770736827498,196.86215202401272
2023-12-16 12:00:00,211.6390910576839,0.07872541563995572,12,5,12,350,1,0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,190.6396011994706,212.4371313975831,238.62708379858,196.8289003431836
2023-12-16 13:00:00,225.44553378363037,-3.242014521859798,13,5,12,350,1,0,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,211.6390910576839,240.27095246161625,163.9991017392531,196.21117456493417
2023-12-16 14:00:00,157.68779454383863,5.0045651744055215,14,5,12,350,1,0,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,225.44553378363037,223.67913775446024,136.52840634931275,193.46153526449157
2023-12-16 15:00:00,186.8644431684967,2.439134044743417,15,5,12,350,1,0,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,157.68779454383863,218.40528698860925,146.05254030234423,192.1473334386536
2023-12-16 16:00:00,114.98660103817865,10.895727999777339,16,5,12,350,1,0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,186.8644431684967,187.5304408439314,132.9677625537568,189.1246734467472
2023-12-16 17:00:00,191.8372728100946,1.295457666281155,17,5,12,350,1,1,-0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,114.98660103817865,192.34591814172938,178.03243773443364,189.10347989126242
2023-12-16 18:00:00,196.97588610312204,-1.16190987879704,18,5,12,350,1,1,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,191.8372728100946,231.3956545593505,179.44093442164984,187.66932287225293
2023-12-16 19:00:00,144.9713724408128,7.503975160794937,19,5,12,350,1,1,-0.9659258262890684,0.2588190451025203,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,196.97588610312204,269.1673090296242,141.38785809205476,182.49449218105246
2023-12-16 20:00:00,141.1898836584651,7.651403533199451,20,5,12,350,1,1,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,144.9713724408128,222.35290181971618,177.82681960137148,179.112699757667
2023-12-16 21:00:00,155.52833475930288,3.8682509076662717,21,5,12,350,1,1,-0.7071067811865477,0.7071067811865474,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,141.1898836584651,282.8751157906206,134.16736071126692,173.80658388136206
2023-12-16 22:00:00,139.1009683807772,6.4067793079898365,22,5,12,350,1,0,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,155.52833475930288,222.25965020746168,172.41647129101233,170.34163880525023
2023-12-16 23:00:00,147.5075496274601,2.8365584659041048,23,5,12,350,1,0,-0.25881904510252157,0.9659258262890681,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,139.1009683807772,215.85956763922877,206.71408917460099,167.49363805475988
2023-12-17 00:00:00,142.61495985813505,4.1827689180258325,0,6,12,351,1,0,0.0,1.0,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,147.5075496274601,176.7280788003911,175.2047490530207,166.07225809883252
2023-12-17 01:00:00,117.49331906809613,8.838397825799213,1,6,12,351,1,0,0.25881904510252074,0.9659258262890683,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,142.61495985813505,147.96817455921288,145.49488051182564,164.80247245336932
2023-12-17 02:00:00,108.96889558380096,6.140035083087113,2,6,12,351,1,0,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,117.49331906809613,106.73459259407329,91.01295152485642,164.89556841127464
2023-12-17 03:00:00,120.47169755984555,2.1670712213164744,3,6,12,351,1,0,0.7071067811865476,0.7071067811865476,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,108.96889558380096,135.81361587820754,107.1391418987672,164.25632181467623
2023-12-17 04:00:00,94.32249278681594,9.77525614261035,4,6,12,351,1,0,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,120.47169755984555,141.22539658901962,122.03166247338734,162.3020341562511
2023-12-17 05:00:00,205.43523003761976,-8.810833450977963,5,6,12,351,1,0,0.9659258262890683,0.25881904510252074,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,94.32249278681594,164.00784747025804,194.8836226418001,164.02817509655782
2023-12-17 06:00:00,120.67532092895064,13.273809970089273,6,6,12,351,1,1,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,205.43523003761976,157.14471173082418,140.02688491185452,162.50861714647976
2023-12-17 07:00:00,214.53345962129066,-5.516352061474079,7,6,12,351,1,1,0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,120.67532092895064,169.48300736970236,211.50724806709485,164.38571932362927
2023-12-17 08:00:00,234.87842573574687,-0.12202071088188227,8,6,12,351,1,1,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,214.53345962129066,187.35614714693605,190.27268328411483,166.3658142648297
2023-12-17 09:00:00,211.1716019919561,2.8088557370042526,9,6,12,351,1,1,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,234.87842573574687,247.23229776153426,209.96435625165986,164.86328527443064
2023-12-17 10:00:00,204.54128053764293,2.2810400593387907,10,6,12,351,1,0,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,211.1716019919561,181.77911084274382,227.91683148862796,165.81170901171808
2023-12-17 11:00:00,187.8928594086057,8.045498613112372,11,6,12,351,1,0,0.258819045102521,-0.9659258262890682,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,204.54128053764293,190.6396011994706,171.73688062194427,165.69726143709872
2023-12-17 12:00:00,210.57177913420782,-2.275739680071574,12,6,12,351,1,0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,187.8928594086057,211.6390910576839,205.43763334893075,165.65279010695386
2023-12-17 13:00:00,167.40780878990532,4.317277500394914,13,6,12,351,1,0,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,210.57177913420782,225.44553378363037,203.1920043845622,163.23455156554868
2023-12-17 14:00:00,180.9944573997162,0.12238292188082811,14,6,12,351,1,0,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,167.40780878990532,157.68779454383863,179.96184241504466,164.2056625178769
2023-12-17 15:00:00,176.28913667783172,4.489148309666681,15,6,12,351,1,0,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,180.9944573997162,186.8644431684967,180.35274990729522,163.76502474743253
2023-12-17 16:00:00,162.67932267849483,2.689582113990215,16,6,12,351,1,0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,176.28913667783172,114.98660103817865,123.7345180521167,165.75222148244572
2023-12-17 17:00:00,136.93343508399676,3.478121676394487,17,6,12,351,1,1,-0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,162.67932267849483,191.8372728100946,157.7830225574075,163.46456157719163
2023-12-17 18:00:00,191.758105060385,0.2638192506578694,18,6,12,351,1,1,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,136.93343508399676,196.97588610312204,172.68674259484754,163.24715403374424
2023-12-17 19:00:00,177.83253867472328,0.4631236624991857,19,6,12,351,1,1,-0.9659258262890684,0.2588190451025203,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,191.758105060385,144.9713724408128,193.96277381661181,164.61636929349052
2023-12-17 20:00:00,142.55394008323947,4.4498059831167325,20,6,12,351,1,1,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,177.83253867472328,141.1898836584651,215.83207386518725,164.67320497785613
2023-12-17 21:00:00,137.93639895788874,7.73202094175982,21,6,12,351,1,1,-0.7071067811865477,0.7071067811865474,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,142.55394008323947,155.52833475930288,187.57874314471675,163.9402076527972
2023-12-17 22:00:00,177.41609320017128,0.022046741990358942,22,6,12,351,1,0,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,137.93639895788874,139.1009683807772,157.49584918393128,165.5366711869386
2023-12-17 23:00:00,172.69123040800082,-1.3303943098849507,23,6,12,351,1,0,-0.25881904510252157,0.9659258262890681,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,177.41609320017128,147.5075496274601,125.0514845310864,166.58599121946114
2023-12-18 00:00:00,198.43495780241318,6.072745460110898,0,0,12,352,0,0,0.0,1.0,-2.4492935982947064e-16,1.0,0.0,1.0,172.69123040800082,142.61495985813505,157.10527013029548,168.91182446713938
2023-12-18 01:00:00,179.09445606463183,2.842925166463266,1,0,12,352,0,0,0.25881904510252074,0.9659258262890683,-2.4492935982947064e-16,1.0,0.0,1.0,198.43495780241318,117.49331906809613,186.75237347608626,171.47853850866173
2023-12-18 02:00:00,162.19078981633993,7.157935301681473,2,0,12,352,0,0,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,0.0,1.0,179.09445606463183,108.96889558380096,193.07182582058223,173.69611743501753
2023-12-18 03:00:00,200.22334626545899,-1.5235414351040255,3,0,12,352,0,0,0.7071067811865476,0.7071067811865476,-2.4492935982947064e-16,1.0,0.0,1.0,162.19078981633993,120.47169755984555,180.17644362072446,177.0191027977514
2023-12-18 04:00:00,222.53084827058575,-5.891749995365441,4,0,12,352,0,0,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.0,1.0,200.22334626545899,94.32249278681594,215.93620523134422,182.36111760957513
2023-12-18 05:00:00,230.20311656820323,0.34042422262004157,5,0,12,352,0,0,0.9659258262890683,0.25881904510252074,-2.4492935982947064e-16,1.0,0.0,1.0,222.53084827058575,205.43523003761976,174.98006515633324,183.39311288168278
2023-12-18 06:00:00,249.57882307566155,-0.8263184145733673,6,0,12,352,0,1,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,0.0,1.0,230.20311656820323,120.67532092895064,236.1043648221117,188.76409213779573
2023-12-18 07:00:00,248.3583780046326,2.611502631350213,7,0,12,352,0,1,0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,0.0,1.0,249.57882307566155,214.53345962129066,253.65398177613298,190.17346373710166
